ad_id,ad_type,title,price,breed,location,age,ready_to_leave,litter_size,available,seller_name,seller_type,kc_registered,microchipped,vaccinated,boys,girls,created,reposted,url
020544570691,For Sale,🐾 Exceptional Show-Type Cocker Spaniel Puppies 🐾,£995,Cocker Spaniel,Essex,3½ months,,8,8,Wayne,Private Advert,No,True,True,True,True,2025-11-12,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/essex/020544570691_exceptional-show-type-cocker-spaniel-puppies
559535455170,For Sale,Siberian Husky puppies,£750,Siberian Husky,Shropshire,"10 weeks, 5 days",,7,2,Richard,Private Advert,No,False,False,False,False,2025-11-25,,https://www.foreverpuppy.co.uk/for-sale/siberian-husky/shropshire/559535455170_siberian-husky-puppies
631180514429,For Sale,Pomeranian puppies,"£2,600",Pomeranian,,3 months,,5,5,Declan,Private Advert,Yes,True,True,True,True,2025-11-19,,https://www.foreverpuppy.co.uk/for-sale/pomeranian/area/631180514429_pomeranian-puppies
311144034295,For Sale,🐾 KC Registered Weimaraner Puppies – Ready for 5⭐️ Homes 🏡,"£1,800",Weimaraner,,3 months,,9,9,Hannah,Private Advert,Yes,True,True,True,True,2025-11-18,,https://www.foreverpuppy.co.uk/for-sale/weimaraner/area/311144034295_kc-registered-weimaraner-puppies-ready-for-5-homes
050953132338,For Sale,Australian Shepherd puppies,"£2,250",Australian Shepherd Dog,,3½ months,,9,9,Joshua,Private Advert,Yes,True,True,True,True,2025-11-20,,https://www.foreverpuppy.co.uk/for-sale/australian-shepherd-dog/area/050953132338_australian-shepherd-puppies
229230792091,For Sale,Lovly French bulldog puppies for sale,"£1,000",French Bulldog,Kent,4½ months,,1,1,Courtney,Private Advert,Yes,False,False,False,False,2025-11-15,,https://www.foreverpuppy.co.uk/for-sale/french-bulldog/kent/229230792091_lovly-french-bulldog-puppies-for-sale
164998581378,For Sale,"Bishon Maltese girl ,puppy",£750,Bichon Frise,,4 months,,1,1,Matia,Private Advert,No,False,False,False,False,2025-11-22,,https://www.foreverpuppy.co.uk/for-sale/bichon-frise/area/164998581378_bishon-maltese-girl-puppy
604731898171,For Sale,French Bulldog Litter,£850,French Bulldog,Nottinghamshire,3½ months,,3,1,Garry,Private Advert,Yes,True,True,True,False,,,https://www.foreverpuppy.co.uk/for-sale/french-bulldog/nottinghamshire/604731898171_french-bulldog-litter
313016217373,Rehome,1 beautiful curly little boy left out of 5,£500,Cockerpoochon,Essex,,,1,1,Sandra,Private Advert,No,False,False,False,False,2025-11-22,,https://www.foreverpuppy.co.uk/rehome/cockerpoochon/essex/313016217373_1-beautiful-curly-little-boy-left-out-of-5
686923946302,For Sale,Beautiful Chihuahua with a bit of French Bulldog puppies,"£1,350",Mixed Breed,Surrey,3½ months,,4,1,Tracy,Private Advert,No,True,False,True,True,2025-11-19,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/surrey/686923946302_beautiful-chihuahua-with-a-bit-of-french-bulldog-puppies
289822590706,For Sale,Golden Retrievers pups looking for forever homes. Ready to go.,"£2,000",Golden Retriever,Gwynedd,4 months,,6,6,Vanessa,Private Advert,No,True,True,True,True,2025-11-16,,https://www.foreverpuppy.co.uk/for-sale/golden-retriever/gwynedd/289822590706_golden-retrievers-pups-looking-for-forever-homes-ready-to-go
871247034556,For Sale,Beautiful playful staff puppies for sale,£950,Staffordshire Bull Terrier,Swansea,4½ months,,8,8,Beth,Private Advert,Yes,True,True,True,True,2025-11-16,,https://www.foreverpuppy.co.uk/for-sale/staffordshire-bull-terrier/swansea/871247034556_beautiful-playful-staff-puppies-for-sale
134545832025,For Sale,Kc registered  Miniature  Dachshund,"£1,000",Dachshund Miniature Long Haired,West Midlands,3½ months,,6,6,Egle,Licensed Breeder Advert,Yes,False,False,False,False,2025-11-16,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-long-haired/west-midlands/134545832025_kc-registered-miniature-dachshund
444971694222,Rehome,KC REG LABRADOR PUPPIES FROM HEALTH TESTED PARENTS,"£1,500",Labrador Retriever,Suffolk,,,1,1,Cindy,Private Advert,Yes,False,False,False,False,2025-11-21,,https://www.foreverpuppy.co.uk/rehome/labrador-retriever/suffolk/444971694222_kc-reg-labrador-puppies
983005884208,For Sale,"READY NOW,Show Type Cocker Spaniels","£1,400",Cocker Spaniel,North Yorkshire,6 months,,4,4,Donna,Private Advert,No,True,True,True,True,2025-11-15,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/north-yorkshire/983005884208_ready-now-show-type-cocker-spaniels
211269113757,For Sale,Exceptional KC Reg DDR GSD Puppies Rare Bloodlines,"£1,500",German Shepherd,Essex,6 months,,10,1,Silvia,Private Advert,Yes,True,True,True,False,2025-11-11,,https://www.foreverpuppy.co.uk/for-sale/german-shepherd/essex/211269113757_exceptional-kc-reg-ddr-gsd-puppies-rare-bloodlines
123955484772,For Sale,Neapolitan Mastiff X Cane Corso,"£1,300",Mixed Breed,Devon,12 weeks,,11,3,Naomi,Private Advert,No,True,True,False,True,2025-11-09,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/devon/123955484772_neapolitan-mastiff-x-cane-corso
819961137024,For Sale,🏆 Elite Champion Bloodline Cane Corso Puppies,"£2,000",Cane Corso,Hampshire,4½ months,,10,10,Imre,Private Advert,No,True,True,True,True,2025-11-11,,https://www.foreverpuppy.co.uk/for-sale/cane-corso/hampshire/819961137024_elite-champion-bloodline-cane-corso-puppies
619449133280,For Sale,Beautiful black cavapoo,£800,Cavapoo,Tyne And Wear,5½ months,,1,1,Christine,Private Advert,No,False,False,False,False,2025-11-20,,https://www.foreverpuppy.co.uk/for-sale/cavapoo/tyne-and-wear/619449133280_beautiful-black-cavapoo
319447363023,For Sale,Sprocker Puppies,"£1,700",Sprocker,,3½ months,,6,6,Jess,Private Advert,No,False,False,False,False,,,https://www.foreverpuppy.co.uk/for-sale/sprocker/area/319447363023_sprocker-puppies
670959427185,For Sale,Airdale terrier puppies for sale,"£2,200",Airedale Terrier,,3 months,,5,5,Gabor,Private Advert,Yes,False,False,False,False,2025-11-20,,https://www.foreverpuppy.co.uk/for-sale/airedale-terrier/area/670959427185_airdale-terrier-puppies-for-sale
325828748677,For Sale,Bichon havaneze,"£1,500",Havanese,Greater Manchester,3 months,,2,2,Pavel,Private Advert,No,False,False,False,False,2025-11-20,,https://www.foreverpuppy.co.uk/for-sale/havanese/greater-manchester/325828748677_bichon-havaneze
231604305958,For Sale,Gorgeous yorkie bundle,"£1,050",Yorkshire Terrier,Hertfordshire,4 months,,1,1,Samantha,Private Advert,No,False,False,False,False,2025-11-20,,https://www.foreverpuppy.co.uk/for-sale/yorkshire-terrier/hertfordshire/231604305958_gorgeous-yorkie-bundle
114391740663,For Sale,German short haired pointer crossed with a wire haired pointer,£950,Mixed Breed,Devon,4 months,,7,4,Jon,Private Advert,No,False,False,False,False,2025-11-20,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/devon/114391740663_german-short-haired-pointer-crossed-with-a-wire-haired-pointer
293509599909,For Sale,Dockers (spaniel X dachshund) puppies,£800,Dachshund Standard Wire Haired,Norfolk,3½ months,,6,6,Larosa,Private Advert,No,True,False,True,True,2025-11-15,,https://www.foreverpuppy.co.uk/for-sale/dachshund-standard-wire-haired/norfolk/293509599909_dockers-spaniel-x-dachshund-puppies
092572490406,For Sale,"French Bulldog – 1 Year 6 Months – Fully Vaccinated, Microchipped – Healthy – £700",£700,French Bulldog,Essex,1 year 6,,1,1,Ionut,Private Advert,Yes,True,True,True,False,2025-11-16,,https://www.foreverpuppy.co.uk/for-sale/french-bulldog/essex/092572490406_french-bulldog-1-year-6-months-fully-vaccinated-microchipped-healthy-700
707399461703,For Sale,Doberman puppy for sale,"£1,200",Doberman,North Yorkshire,3½ months,,5,2,Diane,Private Advert,No,False,False,False,False,2025-11-20,,https://www.foreverpuppy.co.uk/for-sale/doberman/north-yorkshire/707399461703_doberman-puppies-for-sale
981149029935,For Sale,Fox red kc registered pups,"£1,200",Labrador Retriever,Argyll And Bute,3½ months,,8,8,Irene,Private Advert,Yes,True,True,True,True,2025-11-04,,https://www.foreverpuppy.co.uk/for-sale/labrador-retriever/argyll-and-bute/981149029935_fox-red-kc-registered-pups
337613970604,For Sale,Beautiful German Shepard boys and girls,"£1,100",German Shepherd,,3½ months,,10,10,Michele,Private Advert,No,False,False,False,False,2025-11-20,,https://www.foreverpuppy.co.uk/for-sale/german-shepherd/area/337613970604_beautiful-german-shepard-boys-and-girls
791853080392,Wanted,Golden retriever cocker cross,£500,Mixed Breed,Lancashire,,,1,1,Steve,Private Advert,No,False,False,False,False,,,https://www.foreverpuppy.co.uk/wanted/mixed-breed/lancashire/791853080392_golden-retriever-cocker-cross
813500222282,For Sale,1 beautiful boy frenchies.,£800,French Bulldog,North Yorkshire,4 months,,1,1,,Private Advert,No,True,True,True,False,2025-11-13,,https://www.foreverpuppy.co.uk/for-sale/french-bulldog/north-yorkshire/813500222282_2-beautiful-boys-frenchies
784001906033,For Sale,Italian grey/Whippet X,"£1,100",Mixed Breed,County Optional,10½ weeks,,5,5,Sarah,Private Advert,Yes,False,False,False,False,2025-11-19,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/county-optional/784001906033_italian-grey-whippet-x
612247910660,For Sale,Best uk Staffordshire bull terrier litter be quick 1 reserved back available,"£2,500",Staffordshire Bull Terrier,Lincolnshire,12 weeks,,4,4,Patrick,Private Advert,Yes,True,True,False,True,,,https://www.foreverpuppy.co.uk/for-sale/staffordshire-bull-terrier/lincolnshire/612247910660_best-uk-staffordshire-bull-terrier-litter-be-quick-1-reserved-back-available
957950045338,Rehome,,£0,Labradoodle,,,,1,1,Izem,Private Advert,No,True,True,False,True,2025-11-13,,https://www.foreverpuppy.co.uk/rehome/labradoodle/area/957950045338_lola
456590536722,For Sale,Miniature Dachshund Puppy,"£1,000",Dachshund Miniature Smooth Haired,Cheshire,4 months,,6,6,Rachel,Private Advert,No,False,False,False,False,2025-11-18,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-smooth-haired/cheshire/456590536722_miniature-dachshund-puppy
782378482311,For Sale,Corgi Puppies for sale,"£1,600",Welsh Corgi Pembroke,,4 months,,5,5,Mrs,Private Advert,Yes,True,True,True,True,2025-11-03,,https://www.foreverpuppy.co.uk/for-sale/welsh-corgi-pembroke/area/782378482311_corgi-puppies-for-sale
234915405593,For Sale,Petii basset x English basset,£600,Basset Griffon Vendeen Petit And Grand,West Sussex,4 months,,6,2,Wayne,Private Advert,No,False,False,False,False,2025-11-18,,https://www.foreverpuppy.co.uk/for-sale/basset-griffon-vendeen-petit-and-grand/west-sussex/234915405593_petii-basset-x-english-basset
861713702319,For Sale,2 Male English springer spaniel pups,£600,English Springer Spaniel,Tyne And Wear,4 months,,2,2,Shania,Private Advert,No,False,False,False,False,2025-11-19,,https://www.foreverpuppy.co.uk/for-sale/english-springer-spaniel/tyne-and-wear/861713702319_2-male-english-springer-spaniel-pups
809875884202,For Sale,KC registered PRA clear parents,"£1,100",Dachshund Miniature Smooth Haired,Somerset,"11 weeks, 5 days",,3,1,Sophie,Private Advert,Yes,True,True,True,False,2025-11-03,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-smooth-haired/somerset/809875884202_kc-registered-pra-clear-parents
091353919849,For Sale,,£800,Labrador Retriever,Worcestershire,3 months,,4,1,Darren,Private Advert,Yes,False,False,False,False,2025-11-18,,https://www.foreverpuppy.co.uk/for-sale/labrador-retriever/worcestershire/091353919849_1-male-puppy-left
628192591520,For Sale,Little puppy’s,£600,Bichon Frise,,4 months,,4,4,Orza,Private Advert,No,False,False,False,False,2025-11-17,,https://www.foreverpuppy.co.uk/for-sale/bichon-frise/area/628192591520_little-puppy-s
522495287244,For Sale,MINIATURE SCHNAUZER RARE BLACK PUPPIES KC REG.,"£1,650",Schnauzer Miniature,Lancashire,4½ months,,2,2,Pauline,Private Advert,Yes,True,True,True,True,2025-11-03,,https://www.foreverpuppy.co.uk/for-sale/schnauzer-miniature/lancashire/522495287244_miniature-schnauzer-rare-black-puppies-kc-reg
434409507004,For Sale,Beautiful KC reg English Bulldogs for sale,"£2,000",English Bull Dog,Essex,4 months,,2,1,Vicky,Private Advert,Yes,False,False,False,False,2025-11-17,,https://www.foreverpuppy.co.uk/for-sale/english-bull-dog/essex/434409507004_beautiful-kc-reg-english-bulldogs-for-sale
138838553329,For Sale,Our beautiful fluffy frenchies,"£1,000",French Bulldog,Northamptonshire,5½ months,,6,6,Marina,Private Advert,Yes,True,True,True,True,2025-11-12,,https://www.foreverpuppy.co.uk/for-sale/french-bulldog/northamptonshire/138838553329_our-beautiful-fluffy-frenchies
705575534886,For Sale,Beautiful Pomeranian for sale,£750,Pomsky,West Midlands,"1 year, 1 month",,3,3,Tatiana,Private Advert,No,False,False,False,False,,,https://www.foreverpuppy.co.uk/for-sale/pomsky/west-midlands/705575534886_beautiful-pomeranian-for-sale
989202831214,For Sale,Imperial shih tzu puppies,"£1,000",Shih Tzu,West Midlands,4 months,,3,2,John,Private Advert,No,False,False,False,False,2025-11-17,,https://www.foreverpuppy.co.uk/for-sale/shih-tzu/west-midlands/989202831214_imperial-shih-tzu-puppies
536688909489,For Sale,Mini Dachshund x multipoo puppies,"£1,000",Mixed Breed,,3 months,,5,5,Lisa,Private Advert,No,True,True,False,True,2025-11-12,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/area/536688909489_mini-dachshund-x-multipoo-puppies
633714254002,For Sale,"Daschund puppies, mixture of male and female. Long and short haired","£1,500",Dachshund Miniature Long Haired,Cornwall,4½ months,,7,4,James,Private Advert,No,True,True,True,True,2025-11-04,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-long-haired/cornwall/633714254002_daschund-puppies-mixture-of-male-and-female-long-and-short-haired
447201595259,For Sale,KC Registered- Show-type Golden Cocker Spaniel,"£2,000",Cocker Spaniel,Greater London,3 months,,7,7,Monica,Private Advert,Yes,False,False,False,False,2025-11-16,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/greater-london/447201595259_kc-registered-show-type-golden-cocker-spaniel
024639210727,For Sale,Gorgeous puppies,"£1,200",Cockerpoochon,Wiltshire,3½ months,,5,5,Simon,Private Advert,No,True,True,True,True,2025-11-01,,https://www.foreverpuppy.co.uk/for-sale/cockerpoochon/wiltshire/024639210727_gorgeous-puppies
321545882061,For Sale,3 beautiful Irish terrier bitches,"£2,000",Irish Terrier,Surrey,4 months,,3,3,Lee,Private Advert,Yes,True,True,False,True,2025-11-03,,https://www.foreverpuppy.co.uk/for-sale/irish-terrier/surrey/321545882061_3-beautiful-irish-terrier-bitches
166157502820,For Sale,Lilac boy chow chow pupoy,"£2,000",Chow Chow,West Midlands,4½ months,,3,3,Jack,Private Advert,Yes,False,False,False,False,2025-11-17,,https://www.foreverpuppy.co.uk/for-sale/chow-chow/west-midlands/166157502820_lilac-boy-chow-chow-pupoy
680713272477,For Sale,3 fully visual fluffy male pups - EARE colours,"£2,500",French Bulldog,,5½ months,,3,3,Kim,Private Advert,Yes,True,True,True,False,2025-11-11,,https://www.foreverpuppy.co.uk/for-sale/french-bulldog/area/680713272477_3-fully-visual-fluffy-male-pups-eare-colours
651807688353,For Sale,Cream Long Coat Dachshunds,"£1,800",Dachshund Miniature Long Haired,,3 months,,6,6,Ruth,Private Advert,No,True,False,True,True,2025-11-12,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-long-haired/area/651807688353_cream-long-coat-dachshunds
273677306038,For Stud,Golden Retriever Fox red KC Reg,£550,Golden Retriever,West Sussex,,,,,Caro,Private Advert,Yes,False,False,False,False,2025-11-15,,https://www.foreverpuppy.co.uk/for-stud/golden-retriever/west-sussex/273677306038_golden-retriever-fox-red-kc-reg
916850542102,For Sale,Cocker  spaniel puppies,"£1,400",Cocker Spaniel,Devon,3 months,,7,7,Cheryl,Private Advert,Yes,True,True,True,False,2025-11-11,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/devon/916850542102_cocker-spaniel-puppies
138077727229,For Sale,Stunning English Bulldogs For Sale🐾,"£3,000",English Bull Dog,Kettering,"12 weeks, 5 days",,4,4,Abbie,Private Advert,Yes,False,False,False,False,,,https://www.foreverpuppy.co.uk/for-sale/english-bull-dog/kettering/138077727229_stunning-english-bulldogs-for-sale
214781757389,For Sale,Kc registered beautiful red toy poodle,"£2,200",Poodle Toy,,4 months,,3,3,Soo,Private Advert,Yes,True,True,False,True,2025-11-09,,https://www.foreverpuppy.co.uk/for-sale/poodle-toy/area/214781757389_kc-registered-beautiful-red-toy-poodle
539402778846,For Sale,KC REG German Shorthaired pointer puppy’s,"£2,000",German Shorthaired Pointer,"Bromsgrove "">",3½ months,,9,9,Summer,Private Advert,Yes,True,True,True,True,2025-11-02,,https://www.foreverpuppy.co.uk/for-sale/german-shorthaired-pointer/area/539402778846_kc-reg-german-shorthaired-pointer-puppy-s
972142795157,For Sale,Beautiful F1 Cavapoo pups,"£1,800",Cavapoo,Lancashire,3½ months,,5,4,Anita,Private Advert,No,True,True,True,True,2025-11-11,,https://www.foreverpuppy.co.uk/for-sale/cavapoo/lancashire/972142795157_beautiful-f1-cavapoo-pups
322408735093,For Sale,READY TO LEAVE 1 left TOY F1B cockapoos,£900,Cockerpoo,Lincolnshire,12 weeks,,8,8,Charlotte,Private Advert,No,False,False,False,False,2025-11-15,,https://www.foreverpuppy.co.uk/for-sale/cockerpoo/lincolnshire/322408735093_ready-to-leave-friday-1-left-toy-f1b-cockapoos
499148326059,For Sale,Wired haired daschund puppies,£800,Dachshund Standard Wire Haired,Tyne And Wear,4½ months,,4,4,Lorna,Private Advert,No,True,True,True,True,2025-11-07,,https://www.foreverpuppy.co.uk/for-sale/dachshund-standard-wire-haired/tyne-and-wear/499148326059_wired-haired-daschund-puppies
663254646354,For Sale,Gorgeous KC registered mini daxi pups,"£2,000",Dachshund Miniature Smooth Haired,Surrey,3½ months,,7,7,Amy,Private Advert,Yes,True,True,True,True,2025-11-03,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-smooth-haired/surrey/663254646354_gorgeous-kc-registered-mini-daxi-pups
685189631739,For Sale,KC Registered Lhasa Apso Puppies,"£1,250",Lhasa Apso,,3 months,,4,4,Heather,Private Advert,Yes,False,False,False,False,2025-11-15,,https://www.foreverpuppy.co.uk/for-sale/lhasa-apso/area/685189631739_kc-registered-lhasa-apso-puppies
592376035594,For Sale,Chow chow puppies,"£1,500",Chow Chow,Surrey,5 months,"now"">",5,5,Veronika,Private Advert,No,True,True,True,True,2025-11-02,,https://www.foreverpuppy.co.uk/for-sale/chow-chow/surrey/592376035594_chow-chow-puppies
878791886871,For Sale,Rottweiler puppies,"£1,000",Rottweiler,,4 months,,9,9,Gordon,Private Advert,No,True,True,True,True,2025-11-10,,https://www.foreverpuppy.co.uk/for-sale/rottweiler/area/878791886871_rottweiler-puppies
088750643579,For Sale,⭐️Saluki cross puppies ⭐️,£600,Saluki,,3 months,,1,1,Casey,Private Advert,No,False,False,False,False,2025-11-15,,https://www.foreverpuppy.co.uk/for-sale/saluki/area/088750643579_saluki-cross-puppies
288247985936,For Sale,Excellent pedigree Miniature Schnauzer pups,"£1,700",Schnauzer Miniature,,4 months,,6,6,Sonya,Private Advert,Yes,True,True,True,True,2025-11-06,,https://www.foreverpuppy.co.uk/for-sale/schnauzer-miniature/area/288247985936_excellent-pedigree-miniature-schnauzer-pups
032973152784,For Sale,2 black dogs,£500,Patterdale Terrier,Aberdeenshire,4½ months,,4,4,John,Private Advert,No,False,False,False,False,,,https://www.foreverpuppy.co.uk/for-sale/patterdale-terrier/aberdeenshire/032973152784_2-black-dogs
386724792156,For Sale,French bulldog puppies,£800,French Bulldog,Nottinghamshire,4 months,,6,6,Jodie,Private Advert,No,False,False,False,False,2025-11-13,,https://www.foreverpuppy.co.uk/for-sale/french-bulldog/nottinghamshire/386724792156_french-bulldog-puppies
565799560295,For Sale,Cocker spaniel puppies,£580,Cocker Spaniel,London,4 months,,2,2,Hailey,Private Advert,No,False,False,False,False,2025-11-15,,https://www.foreverpuppy.co.uk/for-sale/cocker-spaniel/london/565799560295_cocker-spaniel-puppies
824042804285,For Sale,Two boys left  Beautiful chunky strong pups rare chocolate colours,"£1,900",French Bulldog,Devon,4 months,,6,2,Michelle,Private Advert,Yes,False,False,False,False,2025-11-15,,https://www.foreverpuppy.co.uk/for-sale/french-bulldog/devon/824042804285_two-boys-left-beautiful-chunky-strong-pups-rare-chocolate-colours
116980606183,For Sale,Gorgeous Borderdoodle puppies ( Collie x poodle ),£600,Poodle All Crosses,Lancashire,4½ months,,6,6,John,Private Advert,No,True,True,True,True,2025-11-11,,https://www.foreverpuppy.co.uk/for-sale/poodle-all-crosses/lancashire/116980606183_gorgeous-borderdoodle-puppies-collie-x-poodle
945931038908,For Sale,Adorable miniature Dachshund pups for sale,"£1,000",Dachshund Miniature Smooth Haired,,3½ months,,3,3,Sue,Private Advert,No,False,False,False,False,2025-11-13,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-smooth-haired/area/945931038908_adorable-miniature-dachshund-pups-for-sale
547183092541,For Sale,,"£1,300",Poodle All Crosses,Somerset,3½ months,,5,2,,Private Advert,No,True,True,False,True,2025-11-07,,https://www.foreverpuppy.co.uk/for-sale/poodle-all-crosses/somerset/547183092541_poodles
020317193331,For Sale,Pure breed cane corso puppies,"£1,200",Cane Corso,Wiltshire,3½ months,,12,12,Kirsty,Private Advert,No,True,True,True,True,2025-11-09,,https://www.foreverpuppy.co.uk/for-sale/cane-corso/wiltshire/020317193331_pure-breed-cane-corso-puppies
869706917052,For Sale,Stunning whippet puppies!,£900,Whippet,Hampshire,4 months,,8,8,Kim,Private Advert,No,False,False,False,False,2025-11-14,,https://www.foreverpuppy.co.uk/for-sale/whippet/hampshire/869706917052_stunning-whippet-puppies
410663471562,For Sale,Miniature Schnauzers puppy,"£2,500",Schnauzer Miniature,,3 months,,9,9,Svetlana,Private Advert,Yes,True,True,True,True,2025-11-09,,https://www.foreverpuppy.co.uk/for-sale/schnauzer-miniature/area/410663471562_miniature-schnauzers-puppy
466932062190,For Sale,Lhasa girl looking for her forever home,£800,Lhasa Apso,,5 months,"now"">",1,1,Lorraine,Private Advert,No,False,False,False,False,2025-11-13,,https://www.foreverpuppy.co.uk/for-sale/lhasa-apso/area/466932062190_lhasa-girl-looking-for-her-forever-home
822646586078,For Sale,Kc labrador puppies,£900,Labrador Retriever,,4 months,,7,7,Laura,Private Advert,Yes,False,False,False,False,2025-11-11,,https://www.foreverpuppy.co.uk/for-sale/labrador-retriever/area/822646586078_kc-labrador-puppies
468957061674,For Sale,Traditional chunky West Highland Terrier Puppies,"£1,995",West Highland White Terrier,Kent,4½ months,,4,4,Charlene,Private Advert,No,True,True,True,True,,,https://www.foreverpuppy.co.uk/for-sale/west-highland-white-terrier/kent/468957061674_traditional-chunky-west-highland-terrier-puppies
493795266671,For Sale,F1b teddy bear babies cavapoo,"£2,200",Cavapoo,Hampshire,3½ months,,9,9,Joe,Private Advert,No,True,True,True,False,2025-11-07,,https://www.foreverpuppy.co.uk/for-sale/cavapoo/hampshire/493795266671_f1b-teddy-bear-babies-cavapoo
696989211069,For Sale,6 beautiful puppies,"£1,200",Mixed Breed,Berkshire,3½ months,,1,1,Jenny,Private Advert,No,False,False,False,False,2025-11-04,,https://www.foreverpuppy.co.uk/for-sale/mixed-breed/berkshire/696989211069_6-beautiful-puppies
849326500691,For Sale,Chocolate girls available,"£1,150",Dachshund Miniature Smooth Haired,,4 months,,5,5,Aimee,Private Advert,No,False,False,False,False,2025-11-11,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-smooth-haired/area/849326500691_chocolate-girls-available
507467559569,For Sale,Beautiful Pedigree Samoyed Puppies,"£2,850",Samoyed,Leicestershire,3½ months,,3,1,Ewelina,Private Advert,Yes,True,True,True,False,2025-11-08,,https://www.foreverpuppy.co.uk/for-sale/samoyed/leicestershire/507467559569_beautiful-pedigree-samoyed-puppies
950966115581,For Sale,Olde English bulldog puppies,£900,Old English Bulldog,London,6 months,,8,8,Michann,Private Advert,No,False,False,False,False,2025-11-12,,https://www.foreverpuppy.co.uk/for-sale/old-english-bulldog/london/950966115581_olde-english-bulldog-puppies
182871559069,For Sale,Beautiful dachshund girl,£800,Dachshund Standard Smooth Haired,Somerset,4 months,,1,1,Amy,Private Advert,No,False,False,False,False,2025-11-11,,https://www.foreverpuppy.co.uk/for-sale/dachshund-standard-smooth-haired/somerset/182871559069_beautiful-dachshund-girl
072060409707,For Sale,Import Doberman puppy,"£2,500",Doberman,,6½ months,,1,1,Rafael,Private Advert,Yes,False,False,False,False,2025-11-11,,https://www.foreverpuppy.co.uk/for-sale/doberman/area/072060409707_import-doberman-puppy
150527971375,For Sale,Isabella &amp; tan smooth mini dachshunds,"£1,300",Dachshund Miniature Smooth Haired,Durham,12 weeks,,6,6,Alice,Private Advert,Yes,False,False,False,False,2025-11-10,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-smooth-haired/durham/150527971375_isabella-and-tan-smooth-mini-dachshunds
486022546819,For Sale,Minature Dachshund Puppy,£800,Dachshund Miniature Smooth Haired,South Yorkshire,4½ months,,1,1,Becky,Private Advert,No,False,False,False,False,2025-11-11,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-smooth-haired/south-yorkshire/486022546819_minature-dachshund-puppy
100438142655,For Stud,KC EXTENSIVELY HEALTH TESTED RED POODLE,£150,Poodle Miniature,Lincolnshire,,,,,Tyler,Private Advert,Yes,False,False,False,False,2025-11-10,,https://www.foreverpuppy.co.uk/for-stud/poodle-miniature/lincolnshire/100438142655_kc-extensively-health-tested-red-poodle
433884417568,For Sale,Stunning 6 month old male Doberman,"£2,500",Doberman,,9 months,,1,1,Sayed,Private Advert,No,False,False,False,False,2025-11-10,,https://www.foreverpuppy.co.uk/for-sale/doberman/area/433884417568_stunning-6-month-old-male-doberman
974126617841,For Sale,F1 Sprocker Spaniel Puppies,"£1,100",Sprocker,Surrey,weight at two,,7,7,Tom,Private Advert,No,False,False,False,False,,,https://www.foreverpuppy.co.uk/for-sale/sprocker/surrey/974126617841_f1-sprocker-spaniel-puppies
472779992225,For Sale,Miniature dachshund puppies,£900,Dachshund Miniature Smooth Haired,Surrey,5½ months,,4,4,Billy,Private Advert,No,True,True,True,True,2025-11-04,,https://www.foreverpuppy.co.uk/for-sale/dachshund-miniature-smooth-haired/surrey/472779992225_miniature-dachshund-puppies
841070696120,For Sale,2 male Merle cockapoo puppies,£850,Cockerpoo,,4½ months,,2,2,Sue,Private Advert,No,True,True,True,False,2025-10-29,,https://www.foreverpuppy.co.uk/for-sale/cockerpoo/area/841070696120_2-male-merle-cockapoo-puppies
141411372697,For Sale,Bulldog puppies,£500,American Bulldog,Worcestershire,4 months,,2,,Deborah,Private Advert,No,False,False,False,False,2025-11-05,,https://www.foreverpuppy.co.uk/for-sale/american-bulldog/worcestershire/141411372697_bulldog-puppies
753430968126,For Sale,Bulldog puppies,"£3,000",Bulldog,,4 months,,4,4,Donna,Private Advert,Yes,False,False,False,False,2025-11-09,,https://www.foreverpuppy.co.uk/for-sale/bulldog/area/753430968126_bulldog-puppies
749464964961,For Sale,Blue white blue and brown white black chunky staffies,"£2,300",Staffordshire Bull Terrier,Kent,4 months,,8,8,Kirsty,Private Advert,No,False,False,False,False,2025-11-09,,https://www.foreverpuppy.co.uk/for-sale/staffordshire-bull-terrier/kent/749464964961_blue-white-blue-and-brown-white-black-chunky-staffies
908975087266,For Sale,,£800,Bichon Frise,,5 months,,5,5,Ana,Private Advert,Yes,False,False,False,False,2025-11-09,,https://www.foreverpuppy.co.uk/for-sale/bichon-frise/area/908975087266_havanese
